,Unnamed: 0,name,trackID,popularity,album,artist,artist_popularity,release_date,length,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,Is hit
1398,1398.0,Fukk Sleep (feat. FKA twigs),1AqemxWsT0iGg5Lvkm16Bt,69,TESTING,A$AP Rocky,87,2018-05-25,192973,0.443,0.798,0.412,7.43e-05,0.219,-9.305,0.36,135.959,4,1
1399,1399.0,Ahora,2yBWnRKj0Zx7AF1kufajvW,54,Vibras,J Balvin,93,2018-05-25,254720,0.0997,0.81,0.716,0.000145,0.0859,-5.038,0.0638,88.002,4,1
1400,1400.0,Because I Had You,7hlhojpax9zg2FNdBLY5ox,0,Shawn Mendes,Shawn Mendes,90,2018-05-25,142480,0.32,0.879,0.338,0.0,0.312,-9.753,0.106,102.1,4,1
1401,1401.0,Mutual,0rrfXLr1p1yxsUy7LrKoYT,0,Shawn Mendes,Shawn Mendes,90,2018-05-25,148360,0.259,0.917,0.474,0.0,0.133,-6.694,0.156,115.053,4,1
1402,1402.0,Entertainer,5LTGmestwpHZ1BfCmpFQJx,0,Entertainer,ZAYN,81,2018-05-23,203510,0.501,0.706,0.569,2.59e-05,0.095,-7.979,0.0368,154.007,4,1
1403,1403.0,Particular Taste,1mmAqhLcvPrknbslMiDlyU,0,Shawn Mendes,Shawn Mendes,90,2018-05-25,175573,0.0378,0.967,0.352,0.000121,0.0676,-7.122,0.122,111.982,4,1
1404,1404.0,Why,1KXFoiT2n4QXRsFvhWNI4I,0,Shawn Mendes,Shawn Mendes,90,2018-05-25,238173,0.649,0.693,0.416,1.62e-06,0.0631,-9.231,0.0494,127.027,4,1
1405,1405.0,Perfectly Wrong,0UTHr20nqVFMoji8xYE9yl,0,Shawn Mendes,Shawn Mendes,90,2018-05-25,212773,0.875,0.465,0.311,0.0,0.0986,-11.748,0.0352,93.373,4,1
1406,1406.0,Queen,17FyWGvqby379Q92sn23jW,0,Shawn Mendes,Shawn Mendes,90,2018-05-25,204693,0.193,0.877,0.688,0.0,0.0872,-7.254,0.11,131.022,4,1
1407,1407.0,What Would Meek Do?,5vnuJ8EopkP5dHukpOmT3L,56,DAYTONA,Pusha T,82,2018-05-25,153266,0.0064,0.678,0.636,8.38e-06,0.177,-3.155,0.0782,83.071,4,1
1408,1408.0,Tony Tone,52eYVUkFTOVozbVFIaFrnV,58,TESTING,A$AP Rocky,87,2018-05-25,208373,0.139,0.512,0.783,0.0,0.0831,-4.013,0.269,69.88,4,1
1409,1409.0,Buck Shots,6ImrWnhjEOw5re3cGLMIHJ,53,TESTING,A$AP Rocky,87,2018-05-25,167813,0.325,0.433,0.85,0.0,0.356,-5.79,0.416,159.956,4,1
1410,1410.0,Unica,6752EZMgXswvRBH3N2PilO,0,Unica,Ozuna,91,2018-04-26,219682,0.174,0.649,0.895,1.95e-06,0.095,-1.358,0.0394,174.074,4,1
1411,1411.0,Distorted Records,57q6BgYP4gN6hPQViCB3um,53,TESTING,A$AP Rocky,87,2018-05-25,140133,0.141,0.655,0.869,2.32e-05,0.312,-4.342,0.212,135.809,4,1
1412,1412.0,When You're Ready,03vyB3AHCuEGfhh7wPc7Yf,0,Shawn Mendes,Shawn Mendes,90,2018-05-25,169586,0.792,0.49,0.473,0.0,0.113,-8.887,0.129,171.535,4,1
1413,1413.0,Live It Up - Official Song 2018 FIFA World Cup Russia,4DnHUy01jEA4b5ydC3HgsT,60,Live It Up (Official Song 2018 FIFA World Cup Russia),Nicky Jam,87,2018-05-25,207977,0.00573,0.582,0.944,1.27e-06,0.547,-0.928,0.185,143.97,4,1
1414,1414.0,All Mine,3qnoOm4fwZPBS116f5hpgF,0,ye,Kanye West,96,2018-06-01,145506,0.125,0.925,0.308,0.0,0.0933,-6.562,0.338,122.099,4,1
1415,1415.0,Yikes,2r4JRwcbIeuAzWjH4YXlLs,0,ye,Kanye West,96,2018-06-01,188773,0.145,0.676,0.777,0.0,0.228,-3.241,0.357,173.931,4,1
1416,1416.0,Ghost Town,6Bg7MznA9X0dIhlAsLyBYj,0,ye,Kanye West,96,2018-06-01,271386,0.0954,0.572,0.543,0.0,0.329,-4.251,0.0287,83.364,4,1
1417,1417.0,Wouldn't Leave,3dG6tjetoR4GMmUGZUprLt,0,ye,Kanye West,96,2018-06-01,205546,0.494,0.555,0.433,0.0,0.313,-8.559,0.546,164.236,4,1
1418,1418.0,I Thought About Killing You,6EuE9M1viu9gkdFSafia9o,0,ye,Kanye West,96,2018-06-01,274186,0.822,0.742,0.407,0.0,0.0541,-6.938,0.426,116.064,4,1
1419,1419.0,Violent Crimes,2VYb3Fb5iK5Y8HGZ8oEEkp,0,ye,Kanye West,96,2018-06-01,215320,0.374,0.665,0.417,0.0,0.186,-6.731,0.524,110.111,4,1
1420,1420.0,Girls Like You (feat. Cardi B) - Cardi B Version,6FRLCMO5TUHTexlWo8ym1W,70,Girls Like You (feat. Cardi B),Maroon 5,90,2018-05-30,235545,0.568,0.851,0.541,0.0,0.13,-6.825,0.0505,124.959,4,1
1421,1421.0,No Mistakes,1DdgqEZk4Hqfpl3drdXJun,0,ye,Kanye West,96,2018-06-01,123040,0.039,0.64,0.643,0.0,0.109,-2.442,0.0625,80.025,4,1
1422,1422.0,Give Yourself A Try,619pVMIK3WvX529JIkQTY3,0,Give Yourself A Try,The 1975,78,2018-05-31,197671,3.12e-05,0.331,0.784,0.0,0.427,-5.002,0.0561,182.964,4,1
1423,1423.0,I Like Me Better,2P91MQbaiQOfbiz9VqhqKQ,81,I met you when I was 18. (the playlist),Lauv,83,2018-05-31,197436,0.535,0.752,0.505,2.55e-06,0.104,-7.621,0.253,91.97,4,1
1424,1424.0,Mi Cama,7sFYVcKSb24qg0dAkqLEFj,60,Mi Cama,KAROL G,91,2018-05-11,151400,0.222,0.826,0.815,6.96e-05,0.0964,-4.773,0.0875,163.073,4,1
1425,1425.0,Body,43V1z6QToNNWNldV4FEG6r,0,Body,Loud Luxury,71,2017-10-27,163216,0.0476,0.752,0.764,9.44e-05,0.0543,-4.399,0.038,121.958,4,1
1426,1426.0,Ao Vivo E A Cores,2Ab1wPTEqulaCGoBak1gUo,51,Intensamente Hoje!,Matheus & Kauan,80,2018-05-10,180304,0.0131,0.668,0.526,0.0,0.147,-6.174,0.0352,135.032,4,1
1427,1427.0,Humility (feat. George Benson),5fGWdNGGnvKrrHL6U7c1Vp,45,Humility (feat. George Benson),Gorillaz,83,2018-05-31,197933,0.144,0.632,0.807,0.0211,0.125,-5.893,0.126,160.174,4,1
1428,1428.0,If You're Over Me,01k24g94i1JvkFLQmVEdCd,55,If You're Over Me,Years & Years,76,2018-05-10,189000,0.0615,0.647,0.853,0.0,0.062,-4.516,0.0904,103.846,4,1
1429,1429.0,Rise,3u1S1OmAUhx5DRlLrXqyp3,67,Rise,Jonas Blue,80,2018-05-25,194407,0.323,0.69,0.784,0.0,0.203,-4.653,0.032,106.066,4,1
1430,1430.0,God's Plan,6T8cJz5lAqGer9GUHGyelE,0,Scary Hours,Drake,98,2018-01-20,198960,0.0283,0.755,0.448,3.28e-05,0.514,-9.587,0.107,77.179,4,1
1431,1431.0,Reborn,4RVbK6cV0VqWdpCDcx3hiT,71,KIDS SEE GHOSTS,KIDS SEE GHOSTS,67,2018-06-08,324674,0.339,0.585,0.597,0.0404,0.195,-7.499,0.037,100.051,4,1
1432,1432.0,Feel The Love,3aUFrxO1B8EW63QchEl3wX,63,KIDS SEE GHOSTS,KIDS SEE GHOSTS,67,2018-06-08,165053,0.126,0.58,0.469,7.32e-05,0.099,-5.946,0.104,110.573,4,1
1433,1433.0,4th Dimension,6JyEh4kl9DLwmSAoNDRn5b,68,KIDS SEE GHOSTS,KIDS SEE GHOSTS,67,2018-06-08,153351,0.278,0.765,0.542,1.87e-05,0.609,-6.755,0.39,171.945,4,1
1434,1434.0,Fire,7oHkit3F3vimtsBbnZkU0G,60,KIDS SEE GHOSTS,KIDS SEE GHOSTS,67,2018-06-08,140526,0.472,0.709,0.751,4.71e-06,0.182,-3.801,0.16,104.999,4,1
1435,1435.0,Freeee (Ghost Town Pt. 2),7GRTrWsP3yo2Fx8umJfA1X,58,KIDS SEE GHOSTS,KIDS SEE GHOSTS,67,2018-06-08,206605,0.00457,0.334,0.81,0.0,0.158,-4.855,0.0632,151.643,4,1
1436,1436.0,Kids See Ghosts,2I3dW2dCBZAJGj5X21E53k,60,KIDS SEE GHOSTS,KIDS SEE GHOSTS,67,2018-06-08,245098,0.113,0.841,0.682,9.65e-05,0.131,-7.007,0.0458,94.985,4,1
1437,1437.0,Cudi Montage,4kUZvXB3LC3an3HX6h0s17,62,KIDS SEE GHOSTS,KIDS SEE GHOSTS,67,2018-06-08,197000,0.401,0.729,0.504,1.44e-06,0.121,-6.784,0.0321,110.011,4,1
1438,1438.0,Clandestino,7DrluKkTviBwCc8AV3VGmf,66,Clandestino,Shakira,86,2018-06-08,231920,0.39,0.766,0.822,3.37e-05,0.349,-4.126,0.16,165.842,4,1
1439,1439.0,Berlin lebt,1uJ7IQJdeAvmUDpIyZb0be,0,Berlin lebt,Capital Bra,77,2018-06-08,183828,0.139,0.651,0.655,1.45e-06,0.104,-6.652,0.373,78.665,4,1
1440,1440.0,Better Not (feat. Wafia),447yWcDPg1ddgcHBLGpJC0,0,Better Not (feat. Wafia),Louis The Child,70,2018-04-13,222865,0.278,0.783,0.537,0.0,0.229,-2.921,0.0749,113.977,4,1
1441,1441.0,Jump (with Trippie Redd),2OvV4NjEBRE9v8Oo7QeUCq,55,Jump (with Trippie Redd),Julia Michaels,80,2018-05-04,207856,0.25,0.654,0.547,0.0,0.0961,-6.598,0.127,173.981,4,1
1442,1442.0,Girls Like You (feat. Cardi B) - Cardi B Version,7fa9MBXhVfQ8P8Df9OEbD8,73,Red Pill Blues (Deluxe),Maroon 5,90,2018-06-15,235545,0.568,0.851,0.541,0.0,0.13,-6.825,0.0505,124.959,4,1
1443,1443.0,Youngblood,2iUXsYOEPhVqEBwsqP70rE,80,Youngblood (Deluxe),5 Seconds of Summer,84,2018-06-15,203417,0.0169,0.596,0.854,0.0,0.124,-5.114,0.463,120.274,4,1
1444,1444.0,Ocean (feat. Khalid),3nc420PXjTdBV5TN0gCFkS,68,Ocean (feat. Khalid),Martin Garrix,82,2018-06-15,216419,0.584,0.506,0.693,9.58e-05,0.0891,-7.265,0.0412,139.912,4,1
1445,1445.0,Bed (feat. Ariana Grande),1ZEm9cJC05rawV2tptNfTS,0,Bed (feat. Ariana Grande),Nicki Minaj,90,2018-06-14,189360,0.0551,0.589,0.714,0.00013,0.131,-6.308,0.258,118.611,5,1
1446,1446.0,Born To Be Yours,0kHyKhJMukHEPfeh8s7rdM,67,Born To Be Yours,Kygo,85,2018-06-15,193320,0.3,0.688,0.688,0.0,0.0982,-5.84,0.0357,114.011,4,1
1447,1447.0,DDU-DU DDU-DU,7b8YOVV5quZcSKEijDgyWB,1,SQUARE UP,BLACKPINK,84,2018-06-15,209355,0.0313,0.671,0.859,0.0,0.267,-3.922,0.0833,139.931,4,1
1448,1448.0,Bigger Than You (feat. Drake & Quavo),5S1IUPueD0xE0vj4zU3nSf,58,Bigger Than You feat. Drake & Quavo,2 Chainz,83,2018-06-15,225893,0.247,0.888,0.515,0.0,0.446,-6.246,0.271,141.009,4,1
1449,1449.0,Dance To This (feat. Ariana Grande),1NbGcdgwRHZ5rbPIT9hdR3,0,Dance To This (feat. Ariana Grande),Troye Sivan,83,2018-06-13,231846,0.00632,0.736,0.756,0.00577,0.106,-7.099,0.047,117.016,4,1
1450,1450.0,Growing Pains,003eoIwxETJujVWmNFMoZy,45,Growing Pains,Alessia Cara,80,2018-06-15,193680,0.0822,0.353,0.755,0.0,0.39,-6.276,0.733,191.153,4,1
1451,1451.0,Forever Young,2naEVOadudtXHwtZNfjMDM,0,SQUARE UP,BLACKPINK,84,2018-06-15,237076,0.0423,0.592,0.961,0.0,0.0882,-1.807,0.096,109.826,4,1
1452,1452.0,Simple,4P92FrvmYQSAfOpp4cpFEi,0,Florida Georgia Line,Florida Georgia Line,80,2018-06-01,185200,0.0848,0.375,0.889,0.0,0.136,-3.704,0.0991,199.669,4,1
1453,1453.0,What Lovers Do (feat. SZA),0GxQ1A5L9xnMOytbP6eKBG,70,Red Pill Blues (Deluxe),Maroon 5,90,2018-06-15,199849,0.0788,0.799,0.597,5.66e-06,0.1,-5.131,0.0611,110.001,4,1
1454,1454.0,Cops Shot The Kid,1vi9adPJiD4d22ybGp25hy,45,NASIR,Nas,78,2018-06-15,167907,0.0264,0.442,0.71,0.0,0.618,-5.142,0.684,205.116,4,1
1455,1455.0,I Don't Wanna Do This Anymore,5de9Ho64dovuQI8Uhn5gPD,73,Revenge,XXXTENTACION,92,2017-05-16,87560,0.843,0.433,0.778,0.0,0.139,-7.681,0.041,114.208,4,1
1456,1456.0,Valentine,19hh7DkfRBrpRGYfKlw7jb,62,Youngblood (Deluxe),5 Seconds of Summer,84,2018-06-15,196628,0.0601,0.746,0.767,1.07e-05,0.0859,-2.907,0.0374,94.007,4,1
1457,1457.0,ocean eyes,7hDVYcQq6MxkdJGweuCtl9,78,dont smile at me,Billie Eilish,93,2017-12-22,200379,0.816,0.511,0.363,0.0317,0.084,-7.65,0.041,144.892,4,1
1458,1458.0,Boo'd Up,0At2qAoaVjIwWNAqrscXli,67,READY,Ella Mai,74,2017-02-22,256063,0.0862,0.561,0.779,0.0,0.078,-5.107,0.0531,81.965,4,1
1459,1459.0,Not For Radio,5FYu8uBB6E11mepU601601,43,NASIR,Nas,78,2018-06-15,202514,0.0671,0.494,0.802,0.0,0.176,-5.08,0.412,96.703,5,1
1460,1460.0,Meant to Be (feat. Florida Georgia Line),4e4fqjx0Izh4svvTef1z7e,70,Expectations,Bebe Rexha,82,2018-06-22,164205,0.0476,0.642,0.772,0.0,0.0646,-6.61,0.0848,153.995,4,1
1461,1461.0,APESHIT,0E6PsO3ymCfUh7pJQjBgkj,60,EVERYTHING IS LOVE,The Carters,60,2018-06-16,264853,0.0133,0.705,0.784,0.0,0.168,-6.477,0.271,160.035,4,1
1462,1462.0,the light is coming (feat. Nicki Minaj),5iZ4hcpCgFVijq5OOjBTKZ,0,the light is coming,Ariana Grande,93,2018-06-20,228400,0.0149,0.879,0.544,1.14e-05,0.0291,-5.667,0.151,99.005,4,1
1463,1463.0,High Hopes,1rqqCSm0Qe4I9rUvWncaom,80,Pray for the Wicked,Panic! At The Disco,82,2018-06-22,190946,0.193,0.579,0.904,0.0,0.064,-2.729,0.0618,82.014,4,1
1464,1464.0,Sober,0STK94RxUulYqWzwFlyAb5,66,Sober,Demi Lovato,85,2018-06-21,197893,0.798,0.397,0.303,4.16e-06,0.0824,-10.413,0.11,170.22,3,1
1465,1465.0,No Es Justo,5qFeMRz4TvetPmzjre9Dq7,67,Vibras,J Balvin,93,2018-05-25,250840,0.161,0.684,0.811,0.000363,0.0871,-4.494,0.0714,87.866,4,1
1466,1466.0,Enemies,3JJYIoJ5FyY9E0DGjr7SXF,59,I met you when I was 18. (the playlist),Lauv,83,2018-05-31,194754,0.175,0.696,0.693,0.0,0.122,-4.64,0.044,126.025,4,1
1467,1467.0,I'm a Mess,04ZTP5KsCypmtCmQg5tH9R,73,Expectations,Bebe Rexha,82,2018-06-22,195519,0.00281,0.63,0.694,0.0,0.0719,-6.257,0.0253,97.005,4,1
1468,1468.0,Say Amen (Saturday Night),76vMKwFtdDDCLcM6zXybjB,64,Pray for the Wicked,Panic! At The Disco,82,2018-06-22,189186,0.167,0.491,0.867,0.0,0.458,-2.313,0.103,167.965,4,1
1469,1469.0,"Hey Look Ma, I Made It",22oEJW6r2rMb9z4IntfyEa,68,Pray for the Wicked,Panic! At The Disco,82,2018-06-22,169666,0.0137,0.577,0.833,0.0,0.121,-3.337,0.0695,107.936,4,1
1470,1470.0,Shotgun,4ofwffwvvnbSkrMSCKQDaC,76,Staying at Tamara's,George Ezra,78,2018-03-23,201287,0.286,0.673,0.735,0.0,0.242,-4.733,0.0457,115.744,4,1
1471,1471.0,Roaring 20s,0wdV94AXGRphrbkDWLNzVC,60,Pray for the Wicked,Panic! At The Disco,82,2018-06-22,186600,0.0467,0.271,0.948,0.0,0.163,-2.207,0.263,83.19,4,1
1472,1472.0,Dancing's Not a Crime,6PFoEnjp0PAe5siGswjH9i,54,Pray for the Wicked,Panic! At The Disco,82,2018-06-22,219466,0.0375,0.526,0.891,0.0,0.375,-1.549,0.0482,94.095,4,1
1473,1473.0,Let Me Down Slowly,2uaiyLKnYvazyfR0Ky3Kbk,0,Let Me Down Slowly,Alec Benjamin,81,2018-05-25,169180,0.733,0.649,0.548,0.0,0.136,-5.692,0.0318,150.036,4,1
1474,1474.0,Legends,1Knctxx9vGZxpZfF66BIEa,74,Legends,Juice WRLD,95,2018-06-22,191840,0.115,0.594,0.798,0.0,0.143,-5.244,0.0844,142.049,4,1
1475,1475.0,A l'Ammoniaque,6aH3QgooXRmx8k8jzrSm3V,0,A l'Ammoniaque,PNL,77,2018-06-23,316377,0.416,0.583,0.381,0.000226,0.0958,-10.033,0.0429,127.667,4,1
1476,1476.0,Nonstop,2Vx8E3K5icPZR7OCklWBXX,0,Scorpion,Drake,98,2018-06-29,238613,0.0306,0.909,0.405,0.00698,0.105,-8.133,0.14,154.984,4,1
1477,1477.0,Don’t Matter To Me,36ONiya0OANYknz0GgJmwB,0,Scorpion,Drake,98,2018-06-29,245786,0.497,0.825,0.317,0.0128,0.11,-12.39,0.0583,103.001,4,1
1478,1478.0,God's Plan,2VWbHHhWnMzKWPUs4IEEW9,0,Scorpion,Drake,98,2018-06-29,198973,0.0329,0.754,0.449,7.84e-05,0.55,-9.212,0.108,77.167,4,1
1479,1479.0,In My Feelings,0bAkKNCQfWkexHFn7fIKns,0,Scorpion,Drake,98,2018-06-29,217933,0.00623,0.735,0.482,0.0144,0.448,-9.445,0.139,181.995,4,1
1480,1480.0,Emotionless,1v1IXPXl73Z7zy6f5tUa9n,0,Scorpion,Drake,98,2018-06-29,302173,0.0239,0.413,0.676,0.0,0.0811,-5.124,0.213,173.478,4,1
1481,1481.0,I'm Upset,1iSZPndzmY6NvL1jAtIvY1,0,Scorpion,Drake,98,2018-06-29,214466,0.279,0.899,0.587,0.0,0.0835,-7.866,0.338,149.993,4,1
1482,1482.0,Survival,71SEHJPt1iDwGkBhUOAXDP,0,Scorpion,Drake,98,2018-06-29,136186,0.134,0.685,0.593,0.0,0.123,-9.083,0.284,84.763,4,1
1483,1483.0,Elevate,4uloft7ZE54WflsuqFmjC7,0,Scorpion,Drake,98,2018-06-29,184960,0.0153,0.755,0.47,0.0,0.118,-8.72,0.139,76.056,4,1
1484,1484.0,Nice For What,0HVv5bEOiI9a0QfgcASXpX,0,Scorpion,Drake,98,2018-06-29,210746,0.0884,0.7,0.909,0.000114,0.0778,-6.461,0.0628,93.469,4,1
1485,1485.0,Mob Ties,7txPE73wHbuXYkM1h8zNrG,0,Scorpion,Drake,98,2018-06-29,205146,0.0443,0.755,0.575,0.00127,0.276,-8.392,0.0673,85.994,4,1
1486,1486.0,8 Out Of 10,5fcM0StdQxMjzulVGhFkHN,0,Scorpion,Drake,98,2018-06-29,195720,0.164,0.534,0.684,0.0,0.499,-7.874,0.717,170.416,4,1
1487,1487.0,Talk Up,3Yw09dj3cTXsAzlLjgBfIP,0,Scorpion,Drake,98,2018-06-29,195813,0.0039,0.759,0.479,5.3e-06,0.302,-10.65,0.186,140.089,4,1
1488,1488.0,Can’t Take A Joke,7cfvP13Bqb1EyCZQiYsLum,0,Scorpion,Drake,98,2018-06-29,163973,0.041,0.878,0.432,0.0,0.0571,-9.852,0.143,86.956,4,1
1489,1489.0,Sandra’s Rose,1sPLURKAosM3Jampgp9AWq,0,Scorpion,Drake,98,2018-06-29,216333,0.047,0.487,0.85,0.0,0.142,-5.427,0.25,152.102,4,1
1490,1490.0,Summer Games,0w1ZtnzQmtmuuoKxHT0pLL,0,Scorpion,Drake,98,2018-06-29,247893,0.481,0.776,0.482,0.0457,0.11,-11.268,0.0356,136.015,4,1
1491,1491.0,Blue Tint,1Jrj3k5L36dPkU6KAclU7g,0,Scorpion,Drake,98,2018-06-29,162800,0.0126,0.888,0.377,0.0,0.19,-10.142,0.339,133.996,4,1
1492,1492.0,Jaded,3jipFRgLyKK0oJoG1pKicx,0,Scorpion,Drake,98,2018-06-29,262453,0.0366,0.766,0.272,0.0,0.175,-5.696,0.041,116.036,4,1
1493,1493.0,Peak,2RAeY8dPj6KmStROfEigjV,0,Scorpion,Drake,98,2018-06-29,206026,0.847,0.689,0.217,0.000123,0.106,-13.539,0.0387,92.007,4,1
1494,1494.0,Is There More,2QoOyCFpDo4NblMLP7vBRT,0,Scorpion,Drake,98,2018-06-29,226920,0.738,0.636,0.538,0.0,0.149,-7.725,0.312,83.508,4,1
1495,1495.0,Finesse,590bUp2TKTfTS9NfiD4Nmn,0,Scorpion,Drake,98,2018-06-29,182080,0.132,0.807,0.321,0.000289,0.1,-8.147,0.0571,94.994,4,1
1496,1496.0,That’s How You Feel,0SVsEdvot6vU4byv5yW0oj,0,Scorpion,Drake,98,2018-06-29,157600,0.152,0.81,0.451,0.0537,0.108,-6.348,0.249,85.417,4,1
1497,1497.0,After Dark,4IvenHmD0spfFDOKphoUDp,0,Scorpion,Drake,98,2018-06-29,289560,0.0386,0.65,0.429,0.0,0.139,-13.071,0.192,141.855,4,1
1498,1498.0,Ratchet Happy Birthday,16x6tqeSkIjoLEf7SJLlYy,0,Scorpion,Drake,98,2018-06-29,207306,0.458,0.648,0.535,0.00246,0.106,-13.295,0.1,168.03,4,1
1499,1499.0,March 14,40IiSjljbAhrSbdJ3HxSfH,0,Scorpion,Drake,98,2018-06-29,309560,0.4,0.5,0.419,0.0,0.36,-7.349,0.39,91.963,4,1
1500,1500.0,Final Fantasy,7ijJ5crvsnCvCLJbHpyq3j,0,Scorpion,Drake,98,2018-06-29,219960,0.428,0.461,0.449,8.29e-06,0.115,-10.998,0.442,86.505,4,1
1501,1501.0,Thunder,7BrsBU0BAytRDvROM4yCbn,0,Evolve,Imagine Dragons,93,2017-06-23,187146,0.00763,0.601,0.809,0.0757,0.145,-4.814,0.0441,167.96,4,1
1502,1502.0,X (feat. Maluma & Ozuna) - Remix,6JjPBQfI2Y8nIjnm65X6Pw,68,X (feat. Maluma & Ozuna) [Remix],Nicky Jam,87,2018-06-29,235746,0.0561,0.663,0.696,3.77e-05,0.0778,-4.957,0.103,180.113,4,1
1503,1503.0,Believer,5VKSZDsidOFHrtlJb33Syo,0,Evolve,Imagine Dragons,93,2017-06-23,204346,0.0492,0.784,0.78,0.0,0.118,-4.275,0.102,124.953,4,1
1504,1504.0,Estamos Bien,7glCSQqV5o6NU88Cn4zPZn,0,Estamos Bien,Bad Bunny,100,2018-06-28,208079,0.831,0.793,0.557,4.45e-06,0.103,-5.618,0.1,120.118,4,1
1505,1505.0,DDU-DU DDU-DU - KR Ver.,2CWnuF7ht55Ajyeg4WPvWu,53,SQUARE UP,BLACKPINK,84,2018-06-15,209355,0.0322,0.665,0.86,0.0,0.281,-3.921,0.0761,139.973,4,1
1506,1506.0,Vaina Loca,1s2B5cndbqK8rPJEIcKJRQ,0,Vaina Loca,Ozuna,91,2018-06-28,176133,0.315,0.754,0.805,0.0,0.203,-4.249,0.0752,93.983,4,1
1507,1507.0,Dura,6KuqAtoeVzxAYOaMveLNpH,71,Dura,Daddy Yankee,94,2018-01-18,200480,0.174,0.783,0.84,0.0,0.412,-3.416,0.051,95.001,4,1
1508,1508.0,One Dance,1zi7xx7UVEFkmKfv06H8x0,84,Views,Drake,98,2016-05-06,173986,0.00776,0.792,0.625,0.0018,0.329,-5.609,0.0536,103.967,4,1
1509,1509.0,Échame La Culpa,2hl6q70unbviGo3g1R7uFx,62,Échame La Culpa,Luis Fonsi,80,2017-11-17,173720,0.0376,0.733,0.892,0.0,0.137,-3.641,0.0417,95.989,4,1
1510,1510.0,Mad Love,4dSoDnmR9opAQ8KxUc9SbC,64,Mad Love The Prequel,Sean Paul,85,2018-06-29,199944,0.006,0.793,0.824,3.29e-06,0.169,-3.476,0.177,98.019,4,1
1511,1511.0,Wake Me Up,4h8VwCb1MTGoLKueQ1WgbD,6,True,Avicii,85,2013-09-13,247426,0.0038,0.532,0.783,0.0012,0.161,-5.697,0.0523,124.08,4,1
1512,1512.0,Asesina,6rbhaJsE4uLzpPf8WYSHDK,61,Asesina,Brytiago,79,2018-05-11,187213,0.614,0.845,0.663,0.0,0.114,-5.233,0.27,94.215,4,1
1513,1513.0,Wolves,0tBbt8CrmxbjRP0pueQkyU,78,Wolves,Selena Gomez,86,2017-10-25,197993,0.124,0.724,0.804,0.0,0.204,-4.614,0.0448,124.987,4,1
1514,1514.0,Despacito - Remix,6rPO02ozF3bM7NnOV4h6s2,71,Despacito Feat. Justin Bieber (Remix),Luis Fonsi,80,2017-04-17,228826,0.228,0.653,0.816,0.0,0.0967,-4.353,0.167,178.085,4,1
1515,1515.0,Without You (feat. Sandro Cavazza),6Pgkp4qUoTmJIPn7ReaGxL,77,AVĪCI (01),Avicii,85,2017-08-10,181672,0.00163,0.662,0.858,0.0,0.0456,-4.844,0.0428,133.993,4,1
1516,1516.0,Humility (feat. George Benson),3NeiYiBn3rQBgurfVk92Zm,62,The Now Now,Gorillaz,83,2018-06-29,197933,0.144,0.632,0.807,0.0211,0.125,-5.893,0.126,160.174,4,1
1517,1517.0,Sorry Not Sorry,3Du2K5dLzmduCNp6uwuaL0,0,Tell Me You Love Me,Demi Lovato,85,2017-09-29,203760,0.0223,0.702,0.635,0.0,0.283,-6.917,0.265,144.004,4,1
1518,1518.0,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",2RM4jf1Xa9zPgMGRDiht8O,0,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,80,2018-05-25,238373,0.00582,0.743,0.339,0.0,0.0812,-7.678,0.409,203.927,4,1
1519,1519.0,More Than You Know,6h5PAsRni4IRlxWr6uDPTP,78,More Than You Know,Axwell /\ Ingrosso,70,2017-07-28,203000,0.0275,0.646,0.741,0.0,0.312,-4.973,0.034,123.077,4,1
1520,1520.0,Whatever It Takes,0yt31hMKZMiyIEfiBiLD2N,0,Evolve,Imagine Dragons,93,2017-06-23,201240,0.0409,0.675,0.674,0.0,0.128,-4.984,0.0305,134.941,4,1
1521,1521.0,If You're Over Me,1oc3jna2ablnfIKLYbKujl,0,Palo Santo (Deluxe),Years & Years,76,2018-07-06,189000,0.0622,0.67,0.853,0.0,0.0602,-4.515,0.0884,103.843,4,1
1522,1522.0,Estamos Bien,1gng5xQBiYCVDkHS0IKLyk,0,Mi Barrio,Street Rappers,0,2017-09-30,212715,0.804,0.801,0.548,4.45e-06,0.098,-5.98,0.134,120.119,4,1
1523,1523.0,Drug Addicts,6tpHfEM8eaETzlPOARYWfZ,49,Drug Addicts,Lil Pump,72,2018-07-06,175774,0.0106,0.933,0.488,0.00107,0.0958,-9.327,0.149,142.064,4,1
1524,1524.0,Für Euch alle (feat. Samra & Capital Bra),78CLZUWhsxIDwObCKOh1fh,0,Für Euch alle (feat. Samra & Capital Bra),Bushido,68,2018-07-06,258399,0.062,0.735,0.586,2.39e-06,0.0873,-6.455,0.499,159.908,4,1
1525,1525.0,In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,77,In My Mind,Dynoro,71,2018-06-08,184560,0.176,0.694,0.77,1.1e-05,0.118,-5.335,0.149,125.905,4,1
1526,1526.0,Calypso,4178A5NkEjcsGc64jpBO6d,58,Calypso,Luis Fonsi,80,2018-06-14,200346,0.138,0.866,0.859,0.0,0.401,-3.087,0.0587,109.972,4,1
