,Unnamed: 0,name,trackID,popularity,album,artist,artist_popularity,release_date,length,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,year,Is hit,Pop,Rock,Country,R&B,Hiphop
4816,4816,Message In A Bottle (Taylor's Version) (From The Vault),3z6XUommYDWPHeFhmhhT6j,74,Red (Taylor's Version),Taylor Swift,98,2021-11-12,225960,0.00188,0.622,0.791,3.72e-06,0.083,-6.106,0.0535,115.915,4,2022,1,1,0,0,0,0
4817,4817,Better Man (Taylor's Version) (From The Vault),4OmFmE0fzcMG6g0Y8p4eSD,68,Red (Taylor's Version),Taylor Swift,98,2021-11-12,297013,0.214,0.473,0.579,0.0,0.0877,-5.824,0.0384,73.942,4,2022,1,1,0,0,0,0
4818,4818,I Almost Do (Taylor's Version),2r9CbjYgFhtAmcFv1cSquB,66,Red (Taylor's Version),Taylor Swift,98,2021-11-12,244586,0.0167,0.511,0.559,0.0,0.113,-6.587,0.0264,145.88,4,2022,1,1,0,0,0,0
4819,4819,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),7qEUFOVcxRI19tbT68JcYK,69,Red (Taylor's Version),Taylor Swift,98,2021-11-12,245426,0.271,0.498,0.61,0.0,0.223,-5.098,0.0363,79.918,4,2022,1,1,0,0,0,0
4820,4820,The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version),0y6kdSRCVQhSsHSpWvTUm7,67,Red (Taylor's Version),Taylor Swift,98,2021-11-12,299080,0.0399,0.502,0.534,0.0,0.0977,-5.954,0.0278,94.05,4,2022,1,1,0,0,0,0
4821,4821,Stay Stay Stay (Taylor's Version),7eQj6r5PIdYKEIZjucBMcq,66,Red (Taylor's Version),Taylor Swift,98,2021-11-12,205786,0.0848,0.693,0.681,0.0,0.0768,-7.039,0.025,100.02,4,2022,1,1,0,0,0,0
4822,4822,The Very First Night (Taylor's Version) (From The Vault),6pYNq0ZwpPVazKzsqpf0G8,72,Red (Taylor's Version),Taylor Swift,98,2021-11-12,200280,0.00115,0.678,0.733,0.0,0.104,-5.025,0.0281,121.009,4,2022,1,1,0,0,0,0
4823,4823,Babe (Taylor's Version) (From The Vault),0v4z1tuZvn6LGknom9Qx7d,68,Red (Taylor's Version),Taylor Swift,98,2021-11-12,224240,0.0538,0.584,0.743,2.83e-06,0.121,-7.075,0.0931,167.844,4,2022,1,1,0,0,0,0
4824,4824,Holy Ground (Taylor's Version),7J4b3LVCIGO4CMBDFLPoP6,65,Red (Taylor's Version),Taylor Swift,98,2021-11-12,202960,0.0288,0.622,0.809,0.00218,0.109,-5.623,0.0638,156.894,4,2022,1,1,0,0,0,0
4825,4825,Begin Again (Taylor's Version),05GsNucq8Bngd9fnd4fRa0,66,Red (Taylor's Version),Taylor Swift,98,2021-11-12,238866,0.075,0.519,0.527,0.0,0.132,-7.673,0.0274,78.915,4,2022,1,1,0,0,0,0
4826,4826,Bad Man (Smooth Criminal),6RfhBNU1FPWTG7VESlfgOl,71,Bad Man (Smooth Criminal),Polo G,90,2021-11-12,106000,0.0124,0.882,0.662,0.0,0.106,-6.382,0.242,120.034,4,2022,1,0,0,0,0,0
4827,4827,The Feels,1qE8DOtw7zdXHMgZm20eLM,67,Formula of Love: O+T=<3,TWICE,85,2021-11-12,198053,0.0899,0.808,0.903,0.0,0.0816,-2.179,0.0729,120.044,4,2022,1,0,0,0,0,0
4828,4828,Forever Winter (Taylor's Version) (From The Vault),3oGVx9RBmiYGv5ZCecWLkx,65,Red (Taylor's Version),Taylor Swift,98,2021-11-12,263533,0.256,0.611,0.552,0.0,0.134,-5.828,0.031,116.012,4,2022,1,1,0,0,0,0
4829,4829,The Lucky One (Taylor's Version),4e5ayHsOLJNLTGfjau2mEw,64,Red (Taylor's Version),Taylor Swift,98,2021-11-12,240466,0.066,0.686,0.571,0.0,0.0608,-7.138,0.05,117.889,4,2022,1,1,0,0,0,0
4830,4830,Sad Beautiful Tragic (Taylor's Version),73qMN9bXy7MSPwwGfH3wQr,65,Red (Taylor's Version),Taylor Swift,98,2021-11-12,284773,0.622,0.601,0.406,9.19e-05,0.133,-11.827,0.0275,130.059,3,2022,1,1,0,0,0,0
4831,4831,Come Back...Be Here (Taylor's Version),4pNApnaUWAL2J4KO2eqokq,68,Red (Taylor's Version),Taylor Swift,98,2021-11-12,223333,0.0158,0.46,0.632,0.0,0.0822,-6.031,0.0302,79.846,4,2022,1,1,0,0,0,0
4832,4832,The Moment I Knew (Taylor's Version),0NRHj8hDwwmSPaA41o379r,64,Red (Taylor's Version),Taylor Swift,98,2021-11-12,285280,0.0494,0.636,0.402,0.0,0.107,-7.855,0.031,125.952,4,2022,1,1,0,0,0,0
4833,4833,Starlight (Taylor's Version),7A2cNLRT0YJc1yjxHlKihs,64,Red (Taylor's Version),Taylor Swift,98,2021-11-12,220413,0.00324,0.628,0.685,0.0,0.18,-5.864,0.0358,126.014,4,2022,1,1,0,0,0,0
4834,4834,Blast Off,21afd9hCjpQ6lE5DPbcPHP,41,An Evening With Silk Sonic,Bruno Mars,93,2021-11-11,284870,0.0363,0.482,0.548,2.28e-06,0.3,-9.946,0.0373,76.017,4,2022,1,1,0,0,0,0
4835,4835,abcdefu,4fouWK6XVHhzl78KzQ1UjL,92,abcdefu,GAYLE,82,2021-08-13,168601,0.299,0.695,0.54,0.0,0.367,-5.692,0.0493,121.932,4,2022,1,0,0,0,0,0
4836,4836,Skate,71l8BEtJPXXlWbV6hhTHWK,48,An Evening With Silk Sonic,Bruno Mars,93,2021-11-11,203122,0.037,0.708,0.598,0.0,0.17,-8.365,0.0291,112.027,4,2022,1,1,0,0,0,0
4837,4837,Girl At Home (Taylor's Version),0DMVrlMUn01M0IcpDbwgu7,63,Red (Taylor's Version),Taylor Swift,98,2021-11-12,220520,0.00955,0.691,0.736,1.88e-05,0.101,-6.974,0.0326,125.089,4,2022,1,1,0,0,0,0
4838,4838,Fly As Me,7HEWQj82REyDOKMAAlB9pc,45,An Evening With Silk Sonic,Bruno Mars,93,2021-11-11,219389,0.00756,0.783,0.627,0.0,0.0606,-8.521,0.102,100.025,4,2022,1,1,0,0,0,0
4839,4839,After Last Night (with Thundercat & Bootsy Collins),7ozvuHnA1zWzuTvReLChVL,45,An Evening With Silk Sonic,Bruno Mars,93,2021-11-11,249444,0.0297,0.651,0.703,0.0,0.0608,-8.958,0.0816,140.051,4,2022,1,1,0,0,0,0
4840,4840,feel like shit,2EBnvom1dTybtm75a3Xh1T,77,feel like shit,Tate McRae,85,2021-11-11,204314,0.516,0.508,0.378,0.0,0.119,-7.158,0.0473,144.962,4,2022,1,1,0,0,0,0
4841,4841,State Of Grace (Acoustic Version) (Taylor's Version),5jAIouBES8LWMiriuNq170,62,Red (Taylor's Version),Taylor Swift,98,2021-11-12,321640,0.663,0.445,0.131,1.57e-06,0.108,-13.778,0.0564,208.918,3,2022,1,1,0,0,0,0
4842,4842,Ameaça,4fSHADbZbhpZCT9oJpxwbP,78,Ameaça,Paulo Pires,68,2021-10-14,188096,0.216,0.644,0.938,1.69e-06,0.164,-3.643,0.0602,169.9,4,2022,1,0,0,0,0,0
4843,4843,Put On A Smile,5U4laaEEChW8FOtZXCu8C7,39,An Evening With Silk Sonic,Bruno Mars,93,2021-11-11,255455,0.0471,0.548,0.627,0.0,0.285,-8.949,0.0409,143.994,4,2022,1,1,0,0,0,0
4844,4844,Ronan (Taylor's Version),7nWui6jiMM2m9qFmET1Mtj,60,Red (Taylor's Version),Taylor Swift,98,2021-11-12,264253,0.661,0.623,0.279,0.0,0.193,-10.802,0.031,116.04,4,2022,1,1,0,0,0,0
4845,4845,Bar,0lJE8f0lx8mUSfMyxeYpiC,78,Bar,TINI,81,2021-11-11,160212,0.133,0.523,0.691,0.0,0.327,-3.802,0.0833,94.148,4,2022,1,0,0,0,0,0
4846,4846,Ela me Falou Que Quer Rave,0JdkDCdrhMOaeXjIZdeBXN,71,Ela me Falou Que Quer Rave,Various Artists,0,2021-10-25,235206,0.271,0.832,0.641,0.0194,0.487,-6.048,0.0897,133.041,4,2022,1,0,0,0,0,0
4847,4847,777,4zm8xZiV5FxJu62EHEvZaT,50,An Evening With Silk Sonic,Bruno Mars,93,2021-11-12,165000,0.00269,0.836,0.622,0.000566,0.335,-11.003,0.0946,102.015,4,2022,1,1,0,0,0,0
4848,4848,Smells Like Teen Spirit - Remastered,0gucTLf7trAf37Ua1uAyAu,56,Nevermind (30th Anniversary Super Deluxe),Nirvana,86,1991-09-24,300893,3.53e-05,0.489,0.918,7.64e-05,0.0908,-4.502,0.0554,116.731,4,2022,1,0,1,0,0,0
4849,4849,SCIENTIST,2J0TRU2EDG29qlmxdGa4xa,60,Formula of Love: O+T=<3,TWICE,85,2021-11-12,194600,0.0487,0.786,0.858,0.0,0.126,-3.74,0.0675,112.999,4,2022,1,0,0,0,0,0
4850,4850,Easy On Me,46IZ0fSY2mpAiktS3KOqds,84,30,Adele,90,2021-11-19,224694,0.578,0.604,0.366,0.0,0.133,-7.519,0.0282,141.981,4,2022,1,1,0,0,0,0
4851,4851,Oh My God,3Kkjo3cT83cw09VJyrLNwX,85,30,Adele,90,2021-11-19,225148,0.091,0.534,0.725,0.0,0.0264,-3.906,0.046,88.098,4,2022,1,1,0,0,0,0
4852,4852,Can I Get It,6w8ZPYdnGajyfPddTWdthN,76,30,Adele,90,2021-11-19,210384,0.0171,0.703,0.68,0.0,0.178,-6.118,0.0431,97.985,4,2022,1,1,0,0,0,0
4853,4853,My Little Love,2DuPBbS5mIldXnh7Wum8Cy,71,30,Adele,90,2021-11-19,389107,0.829,0.339,0.492,0.00377,0.147,-10.661,0.0559,151.865,4,2022,1,1,0,0,0,0
4854,4854,I Drink Wine,6v0UJD4a2FtleHeSYVX02A,75,30,Adele,90,2021-11-19,376169,0.697,0.437,0.565,0.0,0.119,-5.596,0.0466,115.389,4,2022,1,1,0,0,0,0
4855,4855,Strangers By Nature,13CVSGLSFl4UxpDVR6u3dq,67,30,Adele,90,2021-11-19,182163,0.798,0.387,0.253,0.000159,0.0848,-8.901,0.0336,68.004,5,2022,1,1,0,0,0,0
4856,4856,Cry Your Heart Out,09u787BYeYIGd2mFIJ505t,68,30,Adele,90,2021-11-19,255278,0.523,0.756,0.713,3.35e-06,0.248,-6.917,0.102,125.064,4,2022,1,1,0,0,0,0
4857,4857,To Be Loved,10ImcQk9tihY1EKMDIbvXJ,70,30,Adele,90,2021-11-19,403961,0.843,0.356,0.176,0.0,0.231,-8.291,0.0391,170.425,1,2022,1,1,0,0,0,0
4858,4858,All Night Parking (with Erroll Garner) Interlude,496vIKS2INz840xZaKncvR,68,30,Adele,90,2021-11-19,161829,0.67,0.734,0.497,2.35e-05,0.194,-9.666,0.166,127.989,3,2022,1,1,0,0,0,0
4859,4859,Hold On,6bGMSP3H9YqkmaLnaJTIoF,68,30,Adele,90,2021-11-19,366004,0.858,0.366,0.364,1.15e-05,0.165,-7.814,0.0433,165.902,4,2022,1,1,0,0,0,0
4860,4860,Woman Like Me,2c6xRsQBv7pynuhYhWoHxo,66,30,Adele,90,2021-11-19,300247,0.749,0.594,0.37,3.2e-05,0.132,-10.561,0.173,145.601,4,2022,1,1,0,0,0,0
4861,4861,Love Is A Game,2j3GxEsbNYNeEzz86wDY4J,67,30,Adele,90,2021-11-19,403044,0.453,0.269,0.591,0.000695,0.0702,-5.79,0.0416,183.793,4,2022,1,1,0,0,0,0
4862,4862,Súbelo,3fHEwAssCgM4wJYdjT5Ch0,74,Súbelo,Anuel AA,90,2021-11-18,239797,0.17,0.625,0.754,3.76e-05,0.109,-4.158,0.076,89.888,4,2022,1,0,0,0,0,0
4863,4863,∞ LOVE (feat. Guè),2VyZWWKamfq7kVnh5gMgPd,43,"NOI, LORO, GLI ALTRI",Marracash,77,2021-11-19,218367,0.105,0.726,0.828,0.0,0.0873,-5.191,0.071,125.002,4,2022,1,0,0,0,0,0
4864,4864,Presepada,3YvE7uo4ffseBoJPh8IhHp,79,Patroas 35%,Marília Mendonça,88,2021-10-14,196209,0.368,0.606,0.733,0.0,0.144,-4.46,0.175,166.199,4,2022,1,0,0,0,0,0
4865,4865,Notion,4cHKd6qPMR1TMx55KHlida,31,Futureproof,The Rare Occasions,74,2016-08-05,195120,0.0678,0.307,0.884,0.00103,0.0849,-3.825,0.0813,159.579,4,2022,1,0,0,0,0,0
4866,4866,Vai Lá Em Casa Hoje,1c4htMHiolERc0YJvZNdlc,62,Vai Lá Em Casa Hoje,George Henrique & Rodrigo,74,2021-10-22,191523,0.53,0.456,0.83,0.0,0.968,-3.646,0.281,157.628,4,2022,1,0,0,0,0,0
4867,4867,Tacones Rojos,0Be7sopyKMv8Y8npsUkax2,83,Tacones Rojos,Sebastian Yatra,87,2021-10-22,189320,0.0824,0.748,0.856,0.0,0.142,-3.517,0.0348,123.031,4,2022,1,0,0,0,0,0
4868,4868,DANCE CRIP,1kjs5eR4DMzyB0gm1Z8waV,78,DANCE CRIP,Trueno,80,2021-11-17,165019,0.108,0.857,0.766,0.0,0.0817,-3.699,0.0978,106.024,4,2022,1,0,0,0,0,0
4869,4869,Medallo,6lX6l7OuA3qrnIRfdsr0dw,87,Hecho En Medellín,Blessd,82,2021-10-27,233453,0.568,0.787,0.7,0.00051,0.663,-4.598,0.0768,90.02,4,2022,1,0,0,0,0,0
4870,4870,Súbelo,3xv8JksRyqHa1lwkM9xvJf,70,Las Leyendas Nunca Mueren,Anuel AA,90,2021-11-26,239797,0.17,0.625,0.754,3.76e-05,0.109,-4.158,0.076,89.888,4,2022,1,0,0,0,0,0
4871,4871,I AM WOMAN,3nOz1U41SZZ0N3fuUWr9nb,80,I AM WOMAN,Emmy Meli,69,2021-11-19,232813,0.122,0.646,0.471,0.0,0.125,-9.247,0.157,170.084,4,2022,1,0,0,0,0,0
4872,4872,Notion,0sTlGEld0h8kIPZaKDYUf4,85,Notion,The Rare Occasions,74,2021-12-02,195120,0.0673,0.309,0.883,0.00111,0.0849,-3.825,0.0808,159.488,4,2022,1,0,0,0,0,0
4873,4873,abcdefu (angrier),1EQFOouqdKYdpbNoOHRVO2,75,abcdefu (angrier),GAYLE,82,2021-09-24,159836,0.0658,0.671,0.599,0.0,0.101,-6.18,0.0405,121.849,3,2022,1,0,0,0,0,0
4874,4874,Toma Toma Vapo Vapo,5VTjBl3ddZEiG2LrH4VzyR,78,Toma Toma Vapo Vapo,Zé Felipe,81,2021-11-11,156760,0.322,0.763,0.859,0.0003,0.117,-3.3,0.0479,164.055,4,2022,1,0,0,0,0,0
4875,4875,I Hate U,5dXWFMwD7I7zXsInONVl0H,82,I Hate U,SZA,87,2021-12-03,174000,0.507,0.535,0.388,0.0,0.11,-9.805,0.155,106.703,5,2022,1,1,0,0,1,0
4876,4876,Wandered To LA (with Justin Bieber),5J6rTmMjF9DVIAF8G3M9n4,56,Wandered To LA (with Justin Bieber),Juice WRLD,95,2021-12-03,189727,0.0509,0.687,0.645,2.96e-06,0.106,-4.761,0.04,135.083,4,2022,1,0,0,0,0,0
4877,4877,Merry Christmas,0aoUM0zcu0kCX7Cv7O939I,36,= (Christmas Edition),Ed Sheeran,96,2021-12-01,208546,0.243,0.594,0.935,2.36e-06,0.102,-2.018,0.0357,113.99,4,2022,1,1,0,0,0,0
4878,4878,It'll Be Okay,2KnLkZ3z7PO3kgVGHGqDpD,82,It'll Be Okay,Shawn Mendes,90,2021-12-01,222800,0.616,0.398,0.286,0.000146,0.0912,-11.881,0.033,78.262,4,2022,1,1,0,0,0,0
4879,4879,Jefe,6HTJgY7iWWlVLSDHsfHePf,76,Jefe,Ninho,84,2021-12-03,177705,0.474,0.648,0.599,6.81e-06,0.121,-8.611,0.0799,120.985,4,2022,1,0,0,0,0,0
4880,4880,Just Look Up (From Don’t Look Up),3QPBocWfIcOCdFFvmqn60F,70,Just Look Up (From Don’t Look Up),Ariana Grande,93,2021-12-03,201667,0.216,0.566,0.581,0.0,0.0853,-5.181,0.043,130.043,4,2022,1,1,0,0,0,0
4881,4881,ELEVEN,7n2FZQsaLb7ZRfRPfEeIvr,80,ELEVEN,IVE,77,2021-12-01,178453,0.0617,0.828,0.731,0.0,0.048,-3.033,0.111,119.978,4,2022,1,0,0,0,0,0
4882,4882,Alien Blues,6UjeFOCGYgMpBUtqKg1Je3,37,Gawk,Vundabar,71,2015-07-24,156056,0.0768,0.464,0.682,0.832,0.0856,-8.541,0.033,80.062,4,2022,1,0,0,0,0,0
4883,4883,Bad Man (Smooth Criminal),62l3NSQPUxvcwwzKUmysrE,69,Hall of Fame 2.0,Polo G,90,2021-12-03,106000,0.0124,0.882,0.662,0.0,0.106,-6.382,0.242,120.034,4,2022,1,0,0,0,0,0
4884,4884,Girl Of My Dreams (with SUGA of BTS),7DF8lvLdV3htIbuTWpc7lR,52,Fighting Demons,Juice WRLD,95,2021-12-10,226149,0.194,0.603,0.771,0.0,0.13,-6.336,0.0627,139.988,4,2022,1,0,0,0,0,0
4885,4885,Wandered To LA (with Justin Bieber),1cA4wEmLkKlttS6N89LbJh,45,Fighting Demons,Juice WRLD,95,2021-12-10,188833,0.0518,0.687,0.643,3.31e-06,0.11,-4.763,0.0406,135.068,4,2022,1,0,0,0,0,0
4886,4886,Burn,0QwKxajohg1rAMMmv1AWe1,51,Fighting Demons,Juice WRLD,95,2021-12-10,217222,0.149,0.354,0.475,0.034,0.21,-9.333,0.0425,114.975,4,2022,1,0,0,0,0,0
4887,4887,Butter,1mWdTewIgB3gtBM3TOSFhB,86,"Butter (Hotter, Sweeter, Cooler)",BTS,96,2021-06-04,164441,0.00323,0.759,0.459,0.0,0.0906,-5.187,0.0948,109.997,4,2022,1,0,0,0,0,0
4888,4888,Already Dead,2quVkyLSVr5wX2QIhnexUt,52,Fighting Demons,Juice WRLD,95,2021-12-10,231220,0.0216,0.744,0.495,0.0,0.111,-6.311,0.0634,83.51,4,2022,1,0,0,0,0,0
4889,4889,Feline (with Polo G & Trippie Redd),5R4Yrc2j4jw1itr4hKcN26,48,Fighting Demons,Juice WRLD,95,2021-12-10,212203,0.0208,0.575,0.619,0.0,0.103,-6.663,0.322,110.109,5,2022,1,0,0,0,0,0
4890,4890,Rockstar In His Prime,0v36cov6Z6aEV5ZgIlqZMk,47,Fighting Demons,Juice WRLD,95,2021-12-10,180750,0.415,0.685,0.729,0.0,0.196,-8.694,0.15,170.025,4,2022,1,0,0,0,0,0
4891,4891,You Wouldn't Understand,2W1Aq2c6PUSHBC0golgHLK,45,Fighting Demons,Juice WRLD,95,2021-12-10,170791,0.0012,0.724,0.748,0.0,0.132,-4.335,0.0722,158.04,4,2022,1,0,0,0,0,0
4892,4892,Dynamite,5QDLhrAOJJdNAmCTJ8xMyW,85,BE,BTS,96,2020-11-20,199053,0.0112,0.746,0.765,0.0,0.0936,-4.41,0.0993,114.044,4,2022,1,0,0,0,0,0
4893,4893,Pope Is a Rockstar,0So2sgVa8aJiARPl2P29u2,76,SALES LP,SALES,69,2016-04-20,187333,0.85,0.725,0.446,0.243,0.107,-8.958,0.0287,90.024,4,2022,1,0,0,0,0,0
4894,4894,Doom,38Vh0iUlilcvnBNWS4saSD,45,Fighting Demons,Juice WRLD,95,2021-12-10,217487,0.016,0.62,0.495,1.91e-05,0.102,-7.251,0.0534,85.951,4,2022,1,0,0,0,0,0
4895,4895,Not Enough,59NTlSZN6G2eCs4jcf46C0,45,Fighting Demons,Juice WRLD,95,2021-12-10,171829,0.00369,0.693,0.715,2.86e-06,0.205,-6.108,0.049,90.006,4,2022,1,0,0,0,0,0
4896,4896,Super Gremlin,4A8cWXxKfIL3lAyUDzXbCF,82,Sniper Gang Presents Syko Bob & Snapkatt: Nightmare Babies,Sniper Gang,39,2021-10-30,200547,0.00265,0.825,0.414,0.0,0.357,-6.634,0.144,72.993,4,2022,1,0,0,0,0,0
4897,4897,Go Hard,7FAND3cHMvepHjpBp8gOZ9,44,Fighting Demons,Juice WRLD,95,2021-12-10,134688,0.625,0.641,0.445,7.8e-06,0.119,-7.94,0.12,145.302,4,2022,1,0,0,0,0,0
4898,4898,Arranhão - Ao Vivo,3IMLoeLerS7TMpKjxUgAhx,72,Manifesto Musical (Ao Vivo / Vol. 1),Henrique & Juliano,86,2021-12-10,153409,0.617,0.486,0.871,0.0,0.97,-3.642,0.258,151.175,4,2022,1,0,0,0,0,0
4899,4899,Permission to Dance,3XYRV7ZSHqIRDG87DKTtry,82,Permission to Dance,BTS,96,2021-07-23,187585,0.00544,0.702,0.741,0.0,0.337,-5.33,0.0427,124.925,4,2022,1,0,0,0,0,0
4900,4900,"Morad: Bzrp Music Sessions, Vol. 47",39yyHtQ4tkjZzd8TfIBKQw,76,"Morad: Bzrp Music Sessions, Vol. 47",Bizarrap,86,2021-12-08,177583,0.468,0.77,0.859,0.00339,0.103,-4.526,0.0429,122.042,4,2022,1,0,0,0,0,0
4901,4901,Desesperados,6mmPpaltUZK7xjNlBPQQ0p,86,VICE VERSA,Rauw Alejandro,93,2021-12-10,224996,0.356,0.869,0.694,0.00125,0.0878,-3.35,0.0783,90.02,4,2022,1,0,0,0,0,0
4902,4902,No Lie,48QmG1dfvMuYLxMPt7KSRA,83,Mad Love The Prequel,Sean Paul,85,2018-06-29,221176,0.0466,0.742,0.882,0.0,0.206,-2.862,0.117,102.04,4,2022,1,1,0,0,0,0
4903,4903,Todo De Ti,3rdAz1fbUfZxYgaCviYhRo,78,VICE VERSA,Rauw Alejandro,93,2021-12-10,199604,0.302,0.78,0.719,0.000196,0.0931,-3.613,0.0506,127.962,4,2022,1,0,0,0,0,0
4904,4904,Broadway Girls (feat. Morgan Wallen),3DZ8dbKg4OTSSqGARvecYd,77,Broadway Girls (feat. Morgan Wallen),Lil Durk,90,2021-12-17,185600,0.0417,0.659,0.745,0.0,0.296,-3.599,0.0347,74.967,4,2022,1,0,0,0,0,1
4905,4905,Cúrame,1FlL8ycld6uVDDyhV7P5FA,81,VICE VERSA,Rauw Alejandro,93,2021-12-10,164705,0.584,0.765,0.625,0.00111,0.112,-3.599,0.0548,102.101,4,2022,1,0,0,0,0,0
4906,4906,White Christmas,370oYn3s5EKu7ziUpMQQTr,19,Tennessee Christmas,Amy Grant,59,2016-10-21,143320,0.756,0.63,0.486,4.45e-05,0.291,-9.59,0.0259,109.808,4,2022,1,0,0,0,0,0
4907,4907,"Santa, Can’t You Hear Me",2O3MQ6H3gjrIWDcpeTrikT,43,When Christmas Comes Around...,Kelly Clarkson,77,2021-10-15,242644,0.005,0.495,0.896,0.0,0.353,-2.381,0.0331,146.04,4,2022,1,1,0,0,0,0
4908,4908,What Christmas Means To Me,1V0qqWBbIWt8hlAjxTZedR,44,Mono Singles,Stevie Wonder,79,2019-10-25,148146,0.0981,0.521,0.699,0.0,0.1,-6.961,0.0338,83.529,4,2022,1,0,0,0,0,0
4909,4909,I Wish It Could Be Christmas Everyday,1mH6tZC6iXIHPI6EixCwxw,41,I Wish It Could Be Christmas Everyday,Wizzard,36,2007-11-19,278946,0.00422,0.383,0.914,1.4e-05,0.444,-6.43,0.0515,139.955,4,2022,1,0,0,0,0,0
4910,4910,Winter Wonderland,1yxcKrEcxt4O03IIC25yHk,43,Snowfall: The Tony Bennett Christmas Album,Tony Bennett,66,1968-10-06,133213,0.871,0.453,0.453,0.0,0.218,-9.354,0.0395,116.098,4,2022,1,0,0,0,0,0
4911,4911,Christmas Tree,186NCtNk1tUYS7c2DxgJ7O,80,"Our Beloved Summer (Original Television Soundtrack), Pt. 5",V,74,2021-12-24,209946,0.699,0.437,0.384,2.33e-05,0.121,-8.384,0.042,139.009,4,2022,1,0,0,0,0,0
4912,4912,Malvadão 3,0NBgyml7T0IvUNbXIkcSpH,83,Malvadão 3,Xamã,80,2021-11-30,141769,0.378,0.821,0.609,0.0,0.136,-6.541,0.268,133.133,4,2022,1,0,0,0,0,0
4913,4913,We Don't Talk About Bruno,52xJxFP6TqMuO4Yt0eOkMz,86,Encanto (Original Motion Picture Soundtrack),Lin-Manuel Miranda,78,2021-11-19,216120,0.357,0.577,0.45,0.0,0.111,-8.516,0.0834,205.863,4,2022,1,0,0,0,0,0
4914,4914,Peru,4hJhHbkhZFnxmWbAkZRoe0,73,Peru,Fireboy DML,77,2021-12-24,187111,0.572,0.956,0.417,0.00071,0.0782,-7.892,0.0926,108.015,4,2022,1,0,0,0,0,0
4915,4915,Parada Louca,72g37RoelSnovZakG5MwnF,79,Parada Louca,Mari Fernandez,75,2021-10-29,179031,0.302,0.693,0.936,0.0,0.339,-1.322,0.0524,166.034,4,2022,1,0,0,0,0,0
4916,4916,Bloqueado - Ao Vivo,6nkoWsFZeFt5dUdNmlIceh,74,Buteco in Boston (Ao Vivo),Gusttavo Lima,85,2021-12-16,168689,0.153,0.828,0.721,0.0,0.547,-4.274,0.0558,129.092,4,2022,1,0,0,0,0,0
4917,4917,Frosty The Snowman,65irrLqfCMRiO3p87P4C0D,42,Ella Wishes You A Swinging Christmas (Expanded Edition),Ella Fitzgerald,71,1960-01-01,131733,0.733,0.579,0.502,0.0,0.281,-7.57,0.0513,76.816,4,2022,1,0,0,0,0,0
4918,4918,MIDDLE OF THE NIGHT,58HvfVOeJY7lUuCqF0m3ly,91,MIDDLE OF THE NIGHT,Elley Duhé,81,2020-01-10,184447,0.0228,0.41,0.611,0.0,0.116,-8.271,0.0467,185.727,3,2022,1,1,0,0,0,0
4919,4919,Merry Xmas Everybody,4dBQWyoZmmgvFBlALGlqZi,43,Merry Xmas Everybody,Slade,55,1973-11-07,223684,0.138,0.405,0.752,0.0,0.173,-5.452,0.0394,130.228,4,2022,1,0,0,0,0,0
4920,4920,"Tiago PZK: Bzrp Music Sessions, Vol. 48",2Gq636OOGgxCTqEuzCZhsa,85,"Tiago PZK: Bzrp Music Sessions, Vol. 48",Bizarrap,86,2021-12-29,160000,0.47,0.656,0.823,0.0,0.103,-3.059,0.315,96.474,4,2022,1,0,0,0,0,0
4921,4921,Surface Pressure,760jhRscwGbIIe1m1IIQpU,82,Encanto (Original Motion Picture Soundtrack),Lin-Manuel Miranda,78,2021-11-19,202226,0.0174,0.65,0.584,1.54e-06,0.042,-8.286,0.307,180.088,4,2022,1,0,0,0,0,0
4922,4922,Locked out of Heaven,5g7sDjBhZ4I3gcFIpkrLuI,53,Unorthodox Jukebox,Bruno Mars,93,2012-12-05,233653,0.0556,0.728,0.697,0.0,0.282,-4.125,0.0456,143.986,4,2022,1,1,0,0,0,0
4923,4923,I Gotta Feeling,4kLLWz7srcuLKA7Et40PQR,80,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],Black Eyed Peas,84,2009-01-01,289133,0.0873,0.743,0.766,0.0,0.509,-6.375,0.0265,127.96,4,2022,1,1,0,0,0,0
4924,4924,TO THE MOON,0hYFc3HSZHDaDzquLVRwBH,49,TO THE MOON,Jnr Choi,74,2021-11-05,152137,0.045,0.744,0.648,0.00614,0.109,-11.819,0.35,144.036,4,2022,1,0,0,0,0,0
4925,4925,When I’m Gone (with Katy Perry),5902W4uHWzhtOff1UK7the,81,When I’m Gone (with Katy Perry),Alesso,81,2021-12-29,161266,0.028,0.685,0.886,0.0,0.481,-4.179,0.034,125.034,4,2022,1,1,0,0,0,0
4926,4926,Can't Hold Us (feat. Ray Dalton),22skzmqfdWrjJylampe0kt,74,The Heist,Macklemore,81,2012-10-09,258431,0.0267,0.633,0.927,0.0,0.0986,-4.468,0.0839,146.097,4,2022,1,0,0,0,0,0
4927,4927,No Role Modelz,68Dni7IE4VyPkTOH9mRWHr,85,2014 Forest Hills Drive,J. Cole,91,2014-12-09,292799,0.324,0.69,0.521,0.0,0.0534,-8.492,0.339,100.028,4,2022,1,0,0,0,0,1
